timestampET,timestampUnix,title,slug,size,usdcSize,price,side,outcome,txHash
2026-05-18T14:16:36,1779128196,"Bitcoin Up or Down - May 18, 2:15PM-2:30PM ET","btc-updown-15m-1779128100",4.88,3.1232,0.64,BUY,Down,0xe24abcde796bad10ad88f6a19806116c333a3a9468dee2c2e7e814df40c11434
2026-05-18T13:59:05,1779127145,"Bitcoin Up or Down - May 18, 1:45PM-2:00PM ET","btc-updown-15m-1779126300",25,4.243790000000001,0.160328,BUY,Down,0x94a36c73dd41b8a6a77aa3cb72a8988ca0a70f33bdc4d536109c894201258af6
2026-05-18T13:50:16,1779126616,"Bitcoin Up or Down - May 18, 1:45PM-2:00PM ET","btc-updown-15m-1779126300",3.13,1.1894,0.38,BUY,Down,0x81474caccc00e700a07bc2dcf4e290d6503edcd7bb7e89cf7ed6692c0ed61359
2026-05-18T13:50:16,1779126616,"Bitcoin Up or Down - May 18, 1:45PM-2:00PM ET","btc-updown-15m-1779126300",10,3.8,0.38,BUY,Down,0x315109c8b8b8fbe0ca606c37e0b712e60783ec49571c03f97eb6c9d09e589588
2026-05-18T13:46:58,1779126418,"Bitcoin Up or Down - May 18, 1:45PM-2:00PM ET","btc-updown-15m-1779126300",9.43,5.11501,0.5249628844114528,BUY,Down,0xc887cfa229d4c98c133562967198c9abe44e4538299c9a2661252572eeb9de66
2026-05-18T13:44:42,1779126282,"Bitcoin Up or Down - May 18, 1:30PM-1:45PM ET","btc-updown-15m-1779125400",20.83,4.61619,0.21,BUY,Up,0xe0616168ee99f3cef4f507fc231a559e614d14f93ea9ff187e80656217e2a1bd
2026-05-18T13:44:33,1779126273,"Bitcoin Up or Down - May 18, 1:30PM-1:45PM ET","btc-updown-15m-1779125400",10.2,4.86935,0.46,BUY,Up,0x3c7ba54bf851b18ae008bedea320e18574a4d238856f93076eccb947a2d8bc48
2026-05-18T13:44:12,1779126252,"Bitcoin Up or Down - May 18, 1:30PM-1:45PM ET","btc-updown-15m-1779125400",6.2,2.70972,0.42,BUY,Down,0xda2c1f1b575a6ebf59fc5a27f6fe16865188066c01a3d95f3ad5a2f429967219
2026-05-18T13:44:02,1779126242,"Bitcoin Up or Down - May 18, 1:30PM-1:45PM ET","btc-updown-15m-1779125400",8.06,5.05082,0.61,BUY,Up,0x35e6d1097191654e447a474dbd53392caf965977902114b99433c05c323099a8
2026-05-18T13:44:00,1779126240,"Bitcoin Up or Down - May 18, 1:30PM-1:45PM ET","btc-updown-15m-1779125400",9.61,5.0691999999999995,0.51,BUY,Up,0x50ae69757783c1f56d146a21bf2d93650dff66e45415860a964375ab4d6528ae
2026-05-18T13:43:56,1779126236,"Bitcoin Up or Down - May 18, 1:30PM-1:45PM ET","btc-updown-15m-1779125400",9.09,4.9762,0.53,BUY,Up,0x9ee8af080051932def70f84ea3aba8a9450c6169e137cc73033b05a7716769df
2026-05-18T13:43:56,1779126236,"Bitcoin Up or Down - May 18, 1:30PM-1:45PM ET","btc-updown-15m-1779125400",10.2,5.07421,0.48,BUY,Down,0xe281620edba17cb3617997c7ac8d369d7c825dbe71382f9339d3e00dbeace6aa
2026-05-18T13:43:46,1779126226,"Bitcoin Up or Down - May 18, 1:30PM-1:45PM ET","btc-updown-15m-1779125400",10.2,4.76671,0.45,BUY,Down,0xcb8d791a8309dfa5d367e8f531f2cb53624b0376f0578d4b7171c38c22c6112e
2026-05-18T13:43:46,1779126226,"Bitcoin Up or Down - May 18, 1:30PM-1:45PM ET","btc-updown-15m-1779125400",8.92,4.9719,0.54,BUY,Up,0xa8bfa566cefb0d847e72137c94022d7ec755a119ef52fac4d959372660c3a829
2026-05-18T13:43:39,1779126219,"Bitcoin Up or Down - May 18, 1:30PM-1:45PM ET","btc-updown-15m-1779125400",9.25,4.971609999999999,0.52,BUY,Up,0x9a990bd38d00149d8de1bd97da89f4ca30e1651eeac07ed6f8181256e82948b5
2026-05-18T13:43:28,1779126208,"Bitcoin Up or Down - May 18, 1:30PM-1:45PM ET","btc-updown-15m-1779125400",9.8,5.0210799999999995,0.4948571428571429,BUY,Up,0x54a666ce529ee4914f947cd722dbf1668ea971be1aa7b86d3e6ada27e82d9357
2026-05-18T13:43:28,1779126208,"Bitcoin Up or Down - May 18, 1:30PM-1:45PM ET","btc-updown-15m-1779125400",9.25,4.995,0.54,BUY,Up,0xb16e950e29848e02be05111b5874b80e98e4fd1de6da35d60795fb93206ea084
2026-05-18T13:43:11,1779126191,"Bitcoin Up or Down - May 18, 1:30PM-1:45PM ET","btc-updown-15m-1779125400",5.88,4.76985,0.8,BUY,Down,0xefaa751bdae8858e2a63b97e0d88437fdf84f165ad55f8d774aa164f3abf529b
2026-05-18T13:42:43,1779126163,"Bitcoin Up or Down - May 18, 1:30PM-1:45PM ET","btc-updown-15m-1779125400",6.66,5.08241,0.75,BUY,Down,0x6f408fd599535dc803846ac5734f6267e63c8e6bd3fc9e53f0540a9511b1e21e
2026-05-18T13:42:29,1779126149,"Bitcoin Up or Down - May 18, 1:30PM-1:45PM ET","btc-updown-15m-1779125400",7.57,5.1151,0.66,BUY,Down,0xf28cf2a35afd5597d9f2604c9268f739ad719538d666d3a06c824390799712e9
2026-05-18T13:41:12,1779126072,"Bitcoin Up or Down - May 18, 1:30PM-1:45PM ET","btc-updown-15m-1779125400",2.51,0.9036,0.36,BUY,Up,0x5240dd6cbc403300f22b480b0a1eca4c87370ce1acf9860cd93e882189d68d75
2026-05-18T12:57:39,1779123459,"Bitcoin Up or Down - May 18, 12:45PM-1:00PM ET","btc-updown-15m-1779122700",15.62,4.75493,0.29,BUY,Up,0x7d5836a1d8b2b6a993b6606b59b685e85aff551b9f6a776960b19f64db11cc93
2026-05-18T12:56:52,1779123412,"Bitcoin Up or Down - May 18, 12:45PM-1:00PM ET","btc-updown-15m-1779122700",9.61,4.9972,0.52,BUY,Down,0x5cc4980f2ada1719f85acb96700f966a2fff681b05326ae39d00f634b62951e1
2026-05-18T12:56:10,1779123370,"Bitcoin Up or Down - May 18, 12:45PM-1:00PM ET","btc-updown-15m-1779122700",8.62,4.9758700000000005,0.56,BUY,Down,0x7a9af038e53511de1548f423093df323b1b7eb25ebe0f33921ae99012d9abc82
2026-05-18T12:55:58,1779123358,"Bitcoin Up or Down - May 18, 12:45PM-1:00PM ET","btc-updown-15m-1779122700",8.06,5.130120000000001,0.62,BUY,Down,0x29ff0ce190f6c6bf9ed60c7b69fcc6c9f17664a3c1fbf1d28c785e80c5621c6e
2026-05-18T12:53:10,1779123190,"Bitcoin Up or Down - May 18, 12:45PM-1:00PM ET","btc-updown-15m-1779122700",5.76,3.9744,0.69,BUY,Down,0x8de8db53b76158dfb2f40cfb60e20be3f303684310b54fefb94bbf680d70ece0
2026-05-18T12:51:46,1779123106,"Bitcoin Up or Down - May 18, 12:45PM-1:00PM ET","btc-updown-15m-1779122700",8.19,4.9959,0.61,BUY,Down,0x8ed52fbed049d8609b40862c23071894639420a238ae3d661725aae31a86f84b
2026-05-18T12:49:47,1779122987,"Bitcoin Up or Down - May 18, 12:45PM-1:00PM ET","btc-updown-15m-1779122700",8.62,5.0612900000000005,0.57,BUY,Down,0xb4455897c93eed2b3193daaa6f92b82adc1cb3b10a7b795c744d460c8f51d87e
2026-05-18T12:49:41,1779122981,"Bitcoin Up or Down - May 18, 12:45PM-1:00PM ET","btc-updown-15m-1779122700",8.33,5.13794,0.6,BUY,Down,0x557f9d0ce3606c91291d736b78c21ec118ef852b87f277d5d5be8ac9265e0b50
2026-05-18T12:11:13,1779120673,"Bitcoin Up or Down - May 18, 12:00PM-12:15PM ET","btc-updown-15m-1779120000",7.46,4.9678,0.65,BUY,Up,0x133bc7cdfd89a80253c83ee938267170473bae9c363edc407bcbf268fe494f56
2026-05-18T12:11:11,1779120671,"Bitcoin Up or Down - May 18, 12:00PM-12:15PM ET","btc-updown-15m-1779120000",7.93,4.96935,0.61,BUY,Up,0xa96b672b23d653352dbf90b2aaef75baf3bfcb4b8ca12ebd2bde31ec9b9e5835
2026-05-18T12:10:54,1779120654,"Bitcoin Up or Down - May 18, 12:00PM-12:15PM ET","btc-updown-15m-1779120000",8.06,5.130120000000001,0.62,BUY,Down,0xd4051f156836c57a05e0ac7b9f812d71da73ea95c94825a1dc93e0baf251fa4b
2026-05-18T12:10:50,1779120650,"Bitcoin Up or Down - May 18, 12:00PM-12:15PM ET","btc-updown-15m-1779120000",8.92,5.06053,0.55,BUY,Down,0x1bee6d22618e56e466afc98f7aaa9a59b50544958876ecf0f995f48dea706c3c
2026-05-18T12:07:15,1779120435,"Bitcoin Up or Down - May 18, 12:00PM-12:15PM ET","btc-updown-15m-1779120000",6.94,5.09473,0.72,BUY,Down,0xf98d1d1c678afa57212226553a273aca7ed8616f844d61e83d8643930c344d65
2026-05-18T12:07:08,1779120428,"Bitcoin Up or Down - May 18, 12:00PM-12:15PM ET","btc-updown-15m-1779120000",7.46,5.08875,0.6665817694369973,BUY,Down,0x4ae38162ef4d0a7d342c1bc542b44ba1b8bf582fb010f213a8e14725c74ab146
2026-05-18T11:54:15,1779119655,"Bitcoin Up or Down - May 18, 11:45AM-12:00PM ET","btc-updown-15m-1779119100",7.81,5.12435,0.64,BUY,Up,0x8641ded7b9186e531eca4b8e7ba00c1c9fb050d42f4929b0c24ee3c9f8e7afc4
2026-05-18T11:53:50,1779119630,"Bitcoin Up or Down - May 18, 11:45AM-12:00PM ET","btc-updown-15m-1779119100",7.35,5.10995,0.68,BUY,Up,0xfd902b8b0dfe34c7981184158bf00e9c36ccaef9ef099dd9a446b22d42d1547a
2026-05-18T11:50:32,1779119432,"Bitcoin Up or Down - May 18, 11:45AM-12:00PM ET","btc-updown-15m-1779119100",8.06,5.130120000000001,0.62,BUY,Down,0x459d1e6fcc36c4220ec3debbc2ef736d6bc932c868d6a6d78b30a749c35af0e6
2026-05-18T11:50:15,1779119415,"Bitcoin Up or Down - May 18, 11:45AM-12:00PM ET","btc-updown-15m-1779119100",8.33,5.05575,0.59,BUY,Down,0xa607f31b366e4b776d8316c6cefca977284d4553dddb279edb63411ed861554b
2026-05-18T11:27:05,1779118025,"Bitcoin Up or Down - May 18, 11:15AM-11:30AM ET","btc-updown-15m-1779117300",7.81,5.12435,0.64,BUY,Down,0xa9091f1862a5bf8d3741be1fb28cd736414ed09cc0478d85b430d0500920abda
2026-05-18T11:20:44,1779117644,"Bitcoin Up or Down - May 18, 11:15AM-11:30AM ET","btc-updown-15m-1779117300",6.49,4.89,0.74,BUY,Down,0xca68a78844eff727c3f5e56f847ce036579870ee80bdbd587a07f3615d3aaacf
